,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
450527,11079271,09/04/2017 11:51:00 AM,076XX S CICERO AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,DEPARTMENT STORE,False,8.0,13.0,65.0,2017.0,02/10/2018 03:50:01 PM,"(41.754592961, -87.741528537)",318.0,30.0
330722,11239057,02/24/2018 12:30:00 AM,097XX S HALSTED ST,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,22.0,21.0,73.0,2018.0,05/04/2018 03:51:04 PM,"(41.717217869, -87.6430967)",593.0,22.0
188514,11429883,08/28/2018 10:00:00 PM,096XX S AVENUE M,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,4.0,10.0,52.0,2018.0,09/04/2018 04:10:34 PM,"(41.72044437, -87.537703919)",528.0,47.0
292555,11291153,04/20/2018 09:30:00 PM,097XX S BRENNAN AVE,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,True,4.0,7.0,51.0,2018.0,07/23/2018 03:54:41 PM,"(41.7175314, -87.567818841)",252.0,37.0
25638,11664325,04/23/2019 03:06:00 PM,044XX W CONGRESS PKWY,BATTERY,SIMPLE,SIDEWALK,False,11.0,28.0,26.0,2019.0,04/30/2019 04:05:35 PM,"(41.874225203, -87.735854874)",716.0,23.0
303305,11276622,04/05/2018 02:00:00 PM,031XX S HALSTED ST,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,POLICE FACILITY/VEH PARKING LOT,False,9.0,11.0,60.0,2018.0,05/04/2018 03:51:04 PM,"(41.837489008, -87.646264459)",676.0,48.0
210223,11400224,08/02/2018 09:08:00 AM,008XX N STATE ST,BATTERY,SIMPLE,CTA STATION,False,18.0,2.0,8.0,2018.0,10/29/2018 04:14:53 PM,"(41.896888586, -87.628203192)",104.0,36.0
464883,11057230,08/16/2017 10:28:00 PM,015XX S HOMAN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.860404221, -87.71037488)",772.0,14.0
552565,10926481,04/27/2017 07:50:00 AM,008XX S STATE ST,THEFT,FROM BUILDING,ATHLETIC CLUB,False,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.871371147, -87.627514417)",12.0,10.0
542578,10941035,05/11/2017 01:30:00 AM,086XX S COTTAGE GROVE AVE,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,DRUG STORE,False,6.0,6.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.737473519, -87.604844389)",141.0,35.0
608195,10982414,02/05/2017 10:00:00 AM,018XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,1.0,2.0,33.0,2017.0,02/10/2018 03:50:01 PM,"(41.857279216, -87.623917855)",374.0,9.0
200172,11419832,08/14/2018 12:00:00 PM,045XX N TROY ST,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,17.0,33.0,14.0,2018.0,08/29/2018 03:59:35 PM,"(41.963769905, -87.707104001)",258.0,20.0
187526,11431190,08/30/2018 08:20:00 AM,023XX W 111TH ST,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,22.0,19.0,75.0,2018.0,09/06/2018 04:21:26 PM,"(41.691791202, -87.679623372)",378.0,42.0
676075,10834720,10/31/2016 08:00:00 AM,071XX S CORNELL AVE,THEFT,$500 AND UNDER,RESIDENCE,False,3.0,5.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.765127653, -87.584748829)",452.0,37.0
540931,10943359,05/13/2017 03:38:00 AM,013XX W 64TH ST,THEFT,$500 AND UNDER,RESIDENCE,False,7.0,16.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.777731546, -87.658630989)",21.0,2.0
573931,10893344,03/28/2017 03:30:00 PM,062XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,7.0,16.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.779908624, -87.64261181)",435.0,2.0
17186,11677114,05/05/2019 04:10:00 PM,056XX W WABANSIA AVE,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,25.0,29.0,25.0,2019.0,05/12/2019 04:04:54 PM,"(41.911183841, -87.767102012)",597.0,7.0
208205,11402844,08/04/2018 03:30:00 PM,008XX N MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,18.0,42.0,8.0,2018.0,08/11/2018 04:12:27 PM,"(41.897895128, -87.624096605)",104.0,36.0
371606,11183718,12/20/2017 11:24:00 PM,085XX S EXCHANGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,4.0,10.0,46.0,2017.0,05/04/2018 03:51:04 PM,"(41.740083983, -87.552704146)",226.0,47.0
420597,11118792,10/14/2017 11:24:00 AM,035XX W OHIO ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,11.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.89181302, -87.714594628)",584.0,46.0
700319,10698963,09/29/2016 11:30:00 AM,008XX N LEAVITT ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,12.0,32.0,24.0,2016.0,02/10/2018 03:50:01 PM,"(41.89742308, -87.681993269)",541.0,11.0
93534,11563517,01/07/2019 11:30:00 AM,007XX W WRIGHTWOOD AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,19.0,43.0,7.0,2019.0,01/18/2019 09:37:14 AM,"(41.929089164, -87.648115732)",794.0,34.0
305276,11273834,04/02/2018 01:32:00 PM,031XX W POLK ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,11.0,24.0,27.0,2018.0,05/04/2018 03:51:04 PM,"(41.870974418, -87.704210493)",36.0,14.0
344078,11220677,02/01/2018 09:20:00 PM,053XX S PAULINA ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,9.0,16.0,61.0,2018.0,05/04/2018 03:51:04 PM,"(41.796708258, -87.667086872)",789.0,2.0
444628,11085553,09/12/2017 07:00:00 PM,043XX W MADISON ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,OTHER,True,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.880627082, -87.734186849)",619.0,23.0
488489,11022918,07/18/2017 05:15:00 PM,016XX W HARRISON ST,BATTERY,SIMPLE,STREET,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.874195194, -87.667057476)",5.0,46.0
348678,11214638,01/26/2018 11:06:00 AM,109XX S DOTY AVE W,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,5.0,9.0,50.0,2018.0,05/04/2018 03:51:04 PM,"(41.695982095, -87.596653142)",254.0,43.0
670685,10745572,11/06/2016 08:00:00 PM,025XX W 81ST ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8.0,18.0,70.0,2016.0,02/10/2018 03:50:01 PM,"(41.746397961, -87.686940984)",243.0,30.0
427842,11108364,10/04/2017 12:00:00 PM,022XX W MAYPOLE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.883952084, -87.682078695)",37.0,46.0
303975,11275825,04/04/2018 02:47:00 PM,104XX S EWING AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,True,4.0,10.0,52.0,2018.0,05/04/2018 03:51:04 PM,"(41.705822371, -87.535287764)",602.0,47.0
193673,11422682,08/22/2018 02:00:00 PM,071XX N SHERIDAN RD,THEFT,FROM BUILDING,APARTMENT,False,24.0,49.0,1.0,2018.0,08/29/2018 04:05:03 PM,"(42.011956111, -87.663038536)",66.0,5.0
473426,11046514,08/06/2017 01:00:00 AM,014XX W LAKE ST,THEFT,FROM BUILDING,OTHER,False,12.0,27.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.885393253, -87.663547848)",63.0,46.0
318305,11256252,03/14/2018 04:00:00 PM,009XX W NORTH AVE,THEFT,$500 AND UNDER,SIDEWALK,False,18.0,32.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.910857665, -87.651995629)",108.0,46.0
91435,11562622,01/10/2019 03:10:00 PM,015XX S PULASKI RD,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,True,10.0,24.0,29.0,2019.0,01/18/2019 09:37:14 AM,"(41.859716869, -87.724980832)",761.0,14.0
129715,11509901,11/16/2018 11:30:00 AM,002XX E 95TH ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,5.0,9.0,49.0,2018.0,11/23/2018 04:11:10 PM,"(41.721840482, -87.617277592)",554.0,43.0
371955,11183585,12/20/2017 02:00:00 PM,020XX W 68TH PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,7.0,17.0,67.0,2017.0,05/04/2018 03:51:04 PM,"(41.769340154, -87.674826304)",282.0,2.0
67478,11599491,02/18/2019 02:45:00 PM,083XX S MAY ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,6.0,21.0,71.0,2019.0,02/25/2019 04:30:21 PM,"(41.74274011, -87.652313839)",530.0,13.0
238601,11367155,06/28/2018 01:00:00 PM,056XX N NEWCASTLE AVE,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,16.0,41.0,10.0,2018.0,07/05/2018 03:55:39 PM,"(41.984046459, -87.79758434)",733.0,29.0
704743,10692210,09/23/2016 01:18:00 PM,012XX S SPRINGFIELD AVE,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,ALLEY,True,10.0,24.0,29.0,2016.0,02/10/2018 03:50:01 PM,"(41.865561091, -87.722715331)",33.0,14.0
641674,10788752,12/19/2016 02:00:00 PM,038XX W ROOSEVELT RD,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,False,10.0,24.0,29.0,2016.0,02/10/2018 03:50:01 PM,"(41.866215538, -87.721930788)",33.0,14.0
247480,11351482,06/17/2018 12:00:00 PM,090XX S COMMERCIAL AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,4.0,10.0,46.0,2018.0,06/24/2018 03:50:08 PM,"(41.731352935, -87.551285813)",175.0,47.0
557096,10919501,04/21/2017 01:00:00 AM,081XX S CLYDE AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,4.0,8.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.747528541, -87.573472386)",507.0,35.0
517490,11008941,06/12/2017 08:30:00 AM,033XX W FILLMORE ST,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,11.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.868180939, -87.709271389)",98.0,14.0
515652,10981757,06/14/2017 03:10:00 PM,021XX W ERIE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,12.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.893126166, -87.680160107)",547.0,49.0
50653,11638203,03/17/2019 08:00:00 AM,043XX W MAYPOLE AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,11.0,28.0,26.0,2019.0,03/31/2019 04:07:36 PM,"(41.884574147, -87.734873426)",619.0,23.0
226785,11378733,07/12/2018 05:50:00 PM,024XX N ORCHARD ST,THEFT,OVER $500,CTA TRAIN,False,19.0,43.0,7.0,2018.0,07/19/2018 03:58:29 PM,"(41.926139597, -87.646357703)",794.0,34.0
262734,11330260,05/29/2018 01:49:00 PM,062XX S MAY ST,BATTERY,SIMPLE,STREET,False,7.0,16.0,68.0,2018.0,06/05/2018 03:53:03 PM,"(41.780729909, -87.653316256)",434.0,2.0
51260,11625556,03/16/2019 01:05:00 PM,007XX S STATE ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,1.0,4.0,32.0,2019.0,03/23/2019 04:03:16 PM,"(41.87193107, -87.627530287)",12.0,10.0
8472,11690654,05/17/2019 06:55:00 PM,010XX W 14TH PL,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,12.0,11.0,28.0,2019.0,05/24/2019 04:15:50 PM,"(41.862529067, -87.65249794)",760.0,48.0
311070,11265978,03/24/2018 11:10:00 PM,018XX S WOOD ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,12.0,25.0,31.0,2018.0,05/04/2018 03:51:04 PM,"(41.856545391, -87.67106562)",343.0,26.0
114901,11528867,12/07/2018 11:00:00 PM,016XX S KOMENSKY AVE,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,10.0,24.0,29.0,2018.0,12/14/2018 04:11:14 PM,"(41.858150645, -87.726159332)",753.0,14.0
707309,10687452,09/20/2016 09:15:00 AM,061XX S ASHLAND AVE,THEFT,RETAIL THEFT,GAS STATION,False,7.0,15.0,67.0,2016.0,02/10/2018 03:50:01 PM,"(41.782432685, -87.664290466)",277.0,2.0
191410,11425324,08/25/2018 10:30:00 AM,011XX S DELANO CT W,THEFT,RETAIL THEFT,OTHER,False,1.0,2.0,32.0,2018.0,09/01/2018 04:13:03 PM,"(41.868035205, -87.632617642)",12.0,26.0
223568,11382418,07/16/2018 06:00:00 PM,003XX N WELLS ST,THEFT,POCKET-PICKING,CTA TRAIN,False,18.0,42.0,8.0,2018.0,07/23/2018 03:57:48 PM,"(41.888757117, -87.633988801)",652.0,36.0
231545,11371591,07/06/2018 06:43:00 PM,033XX W 23RD ST,NARCOTICS,POSS: COCAINE,STREET,True,10.0,22.0,30.0,2018.0,07/13/2018 03:50:04 PM,"(41.849901525, -87.709287594)",291.0,28.0
39174,11645524,04/03/2019 04:30:00 PM,022XX N OAKLEY AVE,BATTERY,SIMPLE,PARK PROPERTY,False,14.0,32.0,22.0,2019.0,04/10/2019 04:14:14 PM,"(41.922072515, -87.685520019)",324.0,40.0
333190,11236294,02/20/2018 10:00:00 AM,067XX S WESTERN AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,8.0,17.0,66.0,2018.0,05/04/2018 03:51:04 PM,"(41.770980744, -87.6834133)",370.0,31.0
320364,11253101,03/11/2018 12:00:00 PM,032XX N ASHLAND AVE,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,19.0,44.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.939923405, -87.668667203)",678.0,25.0
190756,11426130,08/26/2018 02:35:00 AM,024XX S CHRISTIANA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,10.0,22.0,30.0,2018.0,09/06/2018 04:14:15 PM,"(41.847546944, -87.708781964)",291.0,1.0
382136,11171914,12/06/2017 08:30:00 AM,045XX N HAZEL ST,ASSAULT,SIMPLE,STREET,False,19.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.963850715, -87.652368918)",20.0,39.0
663770,10756603,11/16/2016 02:43:00 PM,007XX N MICHIGAN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,True,18.0,42.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.895140898, -87.624255632)",158.0,36.0
406886,11137397,11/01/2017 08:00:00 PM,054XX W DIVISION ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,25.0,37.0,25.0,2017.0,11/08/2017 03:57:40 PM,"(41.902186111, -87.761689838)",599.0,45.0
268444,11323594,05/22/2018 05:30:00 PM,005XX E 80TH ST,THEFT,$500 AND UNDER,STREET,False,6.0,6.0,44.0,2018.0,05/29/2018 03:59:39 PM,"(41.74934346, -87.611933174)",11.0,32.0
488678,11022544,07/18/2017 01:05:00 PM,014XX S CANAL ST,BATTERY,SIMPLE,STREET,False,1.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.862218265, -87.639087164)",97.0,48.0
628540,10808604,01/07/2017 07:42:00 PM,049XX N MILWAUKEE AVE,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER RAILROAD PROP / TRAIN DEPOT,True,16.0,45.0,11.0,2017.0,02/14/2017 03:49:42 PM,"(41.971050859, -87.763586124)",129.0,50.0
403440,11153079,11/06/2017 12:00:00 PM,002XX E 89TH PL,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,False,6.0,6.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.731866686, -87.618796565)",428.0,43.0
376733,11178725,12/14/2017 02:00:00 AM,076XX S HALSTED ST,THEFT,$500 AND UNDER,GAS STATION,False,6.0,17.0,71.0,2017.0,05/04/2018 03:51:04 PM,"(41.755617231, -87.644169735)",556.0,31.0
593039,10893837,02/27/2017 11:00:00 AM,029XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,False,11.0,2.0,27.0,2017.0,02/10/2018 03:50:01 PM,"(41.878310554, -87.699357612)",51.0,46.0
419523,11119981,10/16/2017 01:30:00 AM,012XX S HALSTED ST,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,False,12.0,25.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.865761261, -87.646875977)",97.0,48.0
419713,11119414,10/15/2017 07:19:00 PM,0000X W 111TH ST,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,True,5.0,34.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.692569761, -87.624397882)",524.0,22.0
42043,11639229,03/30/2019 10:37:00 AM,076XX S CARPENTER ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,6.0,17.0,71.0,2019.0,04/06/2019 04:04:43 PM,"(41.75550248, -87.65022917)",572.0,31.0
162569,11464378,10/01/2018 05:00:00 PM,066XX S SPAULDING AVE,THEFT,$500 AND UNDER,STREET,False,8.0,15.0,66.0,2018.0,10/08/2018 04:15:13 PM,"(41.772933529, -87.705411421)",293.0,31.0
609918,10837432,02/02/2017 07:00:00 PM,105XX S CALUMET AVE,THEFT,OVER $500,RESIDENCE-GARAGE,False,5.0,9.0,49.0,2017.0,02/14/2017 03:49:42 PM,"(41.702760615, -87.614863683)",236.0,43.0
400857,11145932,11/10/2017 03:00:00 AM,106XX S HALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,22.0,19.0,72.0,2017.0,02/10/2018 03:50:01 PM,"(41.700302961, -87.669368236)",630.0,42.0
78209,11583177,02/02/2019 08:00:00 AM,0000X N HAMLIN BLVD,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,11.0,28.0,26.0,2019.0,02/09/2019 04:19:07 PM,"(41.881088655, -87.720764494)",658.0,23.0
412762,11128843,10/24/2017 11:00:00 PM,068XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,3.0,20.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.770215904, -87.625053913)",514.0,32.0
579763,10883362,03/20/2017 05:08:00 AM,077XX S MARSHFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.753079427, -87.664719985)",573.0,31.0
503233,11001325,06/30/2017 10:53:00 AM,018XX S HAMLIN AVE,NARCOTICS,POSS: CRACK,APARTMENT,True,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.856581054, -87.719985296)",752.0,14.0
340189,11226714,02/08/2018 04:00:00 PM,056XX N CLARK ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,20.0,40.0,77.0,2018.0,05/04/2018 03:51:04 PM,"(41.984210833, -87.66891295)",538.0,16.0
579259,10885748,03/20/2017 08:00:00 PM,054XX N WINTHROP AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,20.0,48.0,77.0,2017.0,02/10/2018 03:50:01 PM,"(41.980796118, -87.657936906)",160.0,16.0
538267,10955726,05/16/2017 05:00:00 PM,009XX W FULLERTON AVE,THEFT,$500 AND UNDER,CTA TRAIN,False,18.0,43.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.925398601, -87.652337017)",769.0,34.0
646358,10782118,12/11/2016 07:30:00 PM,055XX N VIRGINIA AVE,ASSAULT,SIMPLE,RESIDENCE,False,20.0,40.0,4.0,2016.0,02/10/2018 03:50:01 PM,"(41.982431976, -87.70486518)",620.0,24.0
593610,11062348,02/26/2017 12:00:00 PM,0000X E OHIO ST,THEFT,FROM BUILDING,RESTAURANT,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.892505345, -87.626304822)",626.0,36.0
197298,11420185,08/17/2018 09:00:00 PM,0000X W 111TH ST,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,False,5.0,34.0,49.0,2018.0,08/24/2018 04:12:03 PM,"(41.692569761, -87.624397882)",524.0,22.0
150911,11487377,10/18/2018 08:26:00 AM,035XX E 118TH ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,4.0,10.0,55.0,2018.0,10/28/2018 04:01:01 PM,"(41.68094392, -87.537099797)",787.0,47.0
210924,11406125,08/01/2018 01:10:00 PM,010XX N LAKE SHORE DR,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,18.0,42.0,8.0,2018.0,08/10/2018 04:04:01 PM,"(41.900870422, -87.624184899)",105.0,36.0
582284,10879750,03/16/2017 11:30:00 AM,065XX S FAIRFIELD AVE,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.774918015, -87.692062175)",382.0,31.0
528100,10984612,05/29/2017 10:57:00 PM,075XX S HERMITAGE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.756521694, -87.667238789)",573.0,31.0
707378,10688265,09/20/2016 07:15:00 AM,107XX S UNION AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,22.0,34.0,49.0,2016.0,02/10/2018 03:50:01 PM,"(41.69908218, -87.640163515)",525.0,22.0
660839,10759827,11/20/2016 12:00:00 PM,047XX N HAMILTON AVE,THEFT,OVER $500,STREET,False,19.0,47.0,4.0,2016.0,02/10/2018 03:50:01 PM,"(41.968086356, -87.682402813)",665.0,18.0
13413,11683118,05/10/2019 06:21:00 PM,067XX S OAKLEY AVE,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,8.0,17.0,66.0,2019.0,05/17/2019 04:08:03 PM,"(41.771015782, -87.680879835)",370.0,31.0
103808,11545120,12/23/2018 04:00:00 AM,090XX S CARPENTER ST,THEFT,OVER $500,RESIDENCE,False,22.0,21.0,73.0,2018.0,12/30/2018 04:17:20 PM,"(41.729685295, -87.649520934)",151.0,13.0
78126,11583380,02/02/2019 10:39:00 AM,009XX W WINONA ST,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,False,20.0,48.0,3.0,2019.0,02/09/2019 04:19:07 PM,"(41.97531009, -87.653225085)",635.0,16.0
360784,11197878,01/07/2018 08:45:00 PM,0000X W ERIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18.0,42.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.894044819, -87.630320672)",670.0,36.0
15219,11680379,05/08/2019 10:18:00 AM,072XX S HERMITAGE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,7.0,17.0,67.0,2019.0,05/15/2019 04:22:34 PM,"(41.762576537, -87.667396093)",433.0,31.0
424832,11112919,10/08/2017 02:15:00 PM,070XX S WABASH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,3.0,6.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.766870952, -87.623331208)",514.0,32.0
334788,11249568,02/17/2018 05:00:00 PM,0000X E ONTARIO ST,THEFT,FROM BUILDING,RESTAURANT,False,18.0,42.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.893300916, -87.626262992)",626.0,36.0
614304,10831065,01/27/2017 06:45:00 PM,012XX W 84TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,6.0,21.0,71.0,2017.0,02/14/2017 03:49:42 PM,"(41.741390439, -87.65379377)",531.0,13.0
347389,11216254,01/27/2018 11:30:00 PM,030XX N SACRAMENTO AVE,ROBBERY,AGGRAVATED,SIDEWALK,False,14.0,35.0,21.0,2018.0,05/04/2018 03:51:04 PM,"(41.936127619, -87.702626005)",465.0,20.0
700906,10698100,09/28/2016 12:30:00 PM,009XX S STATE ST,THEFT,FROM BUILDING,OTHER,False,1.0,2.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.870366594, -87.627488753)",12.0,10.0
150732,11480226,10/18/2018 01:00:00 PM,030XX W MADISON ST,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,12.0,27.0,27.0,2018.0,10/25/2018 04:16:26 PM,"(41.881007008, -87.703138973)",39.0,46.0
307957,11272999,03/29/2018 03:00:00 PM,012XX N KARLOV AVE,ASSAULT,SIMPLE,APARTMENT,False,25.0,27.0,23.0,2018.0,05/04/2018 03:51:04 PM,"(41.90387002, -87.728797365)",286.0,45.0
534084,10954630,05/22/2017 03:00:00 AM,042XX S WHIPPLE ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,9.0,14.0,58.0,2017.0,02/10/2018 03:50:01 PM,"(41.815682161, -87.700566257)",156.0,3.0
64188,11604909,02/23/2019 05:03:00 PM,047XX S HALSTED ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,9.0,20.0,61.0,2019.0,03/02/2019 04:09:55 PM,"(41.808634077, -87.645527495)",708.0,48.0
237264,11366107,06/30/2018 02:00:00 AM,023XX N LAWNDALE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,25.0,35.0,22.0,2018.0,07/07/2018 03:59:10 PM,"(41.923518301, -87.719407089)",74.0,12.0
314447,11261210,03/20/2018 06:08:00 AM,009XX W 116TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,5.0,34.0,53.0,2018.0,05/04/2018 03:51:04 PM,"(41.682356331, -87.646247961)",642.0,22.0
513420,10990660,06/17/2017 09:00:00 AM,008XX E 80TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,6.0,8.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.749478832, -87.60338574)",247.0,35.0
396404,11151316,11/16/2017 02:23:00 PM,001XX W LAKE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA GARAGE / OTHER PROPERTY,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.885741529, -87.631344503)",92.0,36.0
591552,10865224,03/01/2017 02:42:00 PM,036XX W CERMAK RD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,10.0,22.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.851642726, -87.716648306)",754.0,28.0
343909,11221143,02/02/2018 07:40:00 AM,024XX N NEW ENGLAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,25.0,36.0,18.0,2018.0,05/04/2018 03:51:04 PM,"(41.924552404, -87.797707547)",136.0,44.0
