,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
397739,11149159,11/14/2017 04:55:00 PM,004XX S STATE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.876607964, -87.627644063)",92.0,10.0
558096,10917907,04/19/2017 05:00:00 PM,0000X E BELLEVUE PL,THEFT,FROM BUILDING,HOTEL/MOTEL,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.901575266, -87.6272333)",104.0,36.0
329171,11241529,02/26/2018 12:00:00 PM,002XX W RANDOLPH ST,THEFT,FROM BUILDING,APARTMENT,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.884466997, -87.634296325)",92.0,36.0
393758,11170956,11/20/2017 08:00:00 AM,060XX S WASHTENAW AVE,THEFT,$500 AND UNDER,BANK,False,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.784056579, -87.691091136)",111.0,2.0
267909,11323858,05/23/2018 11:55:00 AM,110XX S DR MARTIN LUTHER KING JR DR,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,True,5.0,9.0,49.0,2018.0,05/30/2018 03:52:11 PM,"(41.694137102, -87.613414514)",237.0,43.0
363094,11194766,01/03/2018 11:40:00 PM,037XX N WILTON AVE,THEFT,OVER $500,ALLEY,True,19.0,44.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.949838194, -87.653194479)",727.0,25.0
653183,10770595,12/01/2016 02:35:00 PM,050XX W MADISON ST,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,15.0,28.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.880417013, -87.751506503)",184.0,23.0
20666,11672048,04/30/2019 06:15:00 PM,008XX S STATE ST,THEFT,FROM BUILDING,ATHLETIC CLUB,False,1.0,4.0,32.0,2019.0,05/07/2019 04:18:44 PM,"(41.871371147, -87.627514417)",12.0,10.0
44188,11635826,03/27/2019 04:03:00 AM,078XX S HALSTED ST,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,True,6.0,17.0,71.0,2019.0,04/03/2019 04:12:54 PM,"(41.751928332, -87.644077264)",487.0,31.0
221050,11386406,07/19/2018 10:30:00 PM,017XX N STOCKTON DR,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARK PROPERTY,False,18.0,43.0,7.0,2018.0,07/26/2018 03:51:12 PM,"(41.914175095, -87.631885385)",271.0,34.0
497440,11022461,07/07/2017 12:00:00 PM,0000X S CICERO AVE,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,False,11.0,28.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.88024803, -87.745269129)",69.0,23.0
683762,10724229,10/21/2016 07:50:00 AM,014XX N LINDER AVE,ASSAULT,SIMPLE,STREET,False,25.0,37.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.906738733, -87.763331745)",599.0,45.0
70052,11595789,02/14/2019 04:00:00 PM,048XX W CHICAGO AVE,THEFT,FROM BUILDING,LIBRARY,False,15.0,37.0,25.0,2019.0,02/21/2019 04:13:56 PM,"(41.894991356, -87.747120967)",695.0,45.0
655396,10766976,11/28/2016 01:58:00 PM,011XX S DELANO CT E,THEFT,RETAIL THEFT,OTHER,False,1.0,2.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.86821162, -87.632296303)",12.0,26.0
534731,10954222,05/21/2017 07:30:00 AM,010XX W ROOSEVELT RD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,12.0,25.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.867075288, -87.651865961)",760.0,26.0
585581,10877442,03/10/2017 04:00:00 PM,067XX S KEDVALE AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,8.0,13.0,65.0,2017.0,02/10/2018 03:50:01 PM,"(41.770578208, -87.726212378)",318.0,15.0
161852,11466604,10/02/2018 04:36:00 PM,029XX W 79TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,8.0,18.0,70.0,2018.0,10/11/2018 03:57:17 PM,"(41.749778932, -87.696768654)",243.0,30.0
486520,11027111,07/21/2017 07:30:00 AM,024XX W VAN BUREN ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,11.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.876070277, -87.686877063)",785.0,46.0
122361,11525566,11/27/2018 04:00:00 PM,020XX N KEDZIE AVE,THEFT,FROM BUILDING,APARTMENT,False,14.0,32.0,22.0,2018.0,12/06/2018 04:15:05 PM,"(41.918780718, -87.707018632)",371.0,49.0
47743,11632102,03/21/2019 07:00:00 PM,064XX N WAYNE AVE,THEFT,$500 AND UNDER,RESIDENCE,False,24.0,49.0,1.0,2019.0,03/28/2019 04:07:08 PM,"(41.998890263, -87.664316139)",48.0,5.0
707838,10688588,09/19/2016 02:00:00 PM,0000X E CERMAK RD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,1.0,2.0,33.0,2016.0,02/10/2018 03:50:01 PM,"(41.852840961, -87.626459189)",193.0,9.0
197995,11416706,08/17/2018 12:00:00 AM,052XX W FULLERTON AVE,THEFT,$500 AND UNDER,STREET,False,25.0,37.0,19.0,2018.0,08/24/2018 04:12:03 PM,"(41.924096564, -87.756845903)",80.0,17.0
590938,10887529,03/02/2017 02:30:00 PM,033XX W FILLMORE ST,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,11.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.868180939, -87.709271389)",98.0,14.0
353880,11207643,01/18/2018 07:00:00 PM,014XX N MILWAUKEE AVE,THEFT,$500 AND UNDER,STREET,False,14.0,1.0,24.0,2018.0,05/04/2018 03:51:04 PM,"(41.907794034, -87.673427375)",481.0,41.0
486220,11026968,07/21/2017 04:00:00 PM,062XX N WASHTENAW AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.994622833, -87.697100981)",31.0,27.0
418569,11121088,10/17/2017 11:30:00 AM,061XX N BROADWAY,BATTERY,SIMPLE,OTHER,False,24.0,48.0,77.0,2017.0,02/10/2018 03:50:01 PM,"(41.992508755, -87.66034393)",46.0,16.0
478626,11036842,07/31/2017 01:30:00 AM,073XX S RICHMOND ST,THEFT,OVER $500,STREET,False,8.0,18.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.76031328, -87.696580252)",349.0,30.0
671416,10743700,11/05/2016 09:30:00 PM,0000X E WACKER DR,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,True,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.887849586, -87.625610638)",580.0,36.0
689432,10715242,10/13/2016 08:30:00 PM,007XX E 91ST ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,6.0,6.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.729333113, -87.606020759)",430.0,35.0
385757,11169029,12/01/2017 12:00:00 PM,044XX S CALUMET AVE,THEFT,OVER $500,APARTMENT,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.814088014, -87.61828694)",162.0,9.0
158769,11469236,10/07/2018 01:30:00 AM,014XX N SPAULDING AVE,BATTERY,AGGRAVATED: HANDGUN,STREET,False,14.0,26.0,23.0,2018.0,10/14/2018 04:09:28 PM,"(41.907668513, -87.709390244)",455.0,49.0
726193,10659668,08/27/2016 05:07:00 PM,011XX S CANAL ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1.0,2.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.868541914, -87.639235361)",97.0,26.0
43770,11636716,03/27/2019 06:47:00 PM,083XX S STEWART AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,6.0,21.0,44.0,2019.0,04/03/2019 04:12:54 PM,"(41.742710224, -87.634088181)",529.0,13.0
674266,10739518,11/02/2016 09:00:00 AM,061XX S GREEN ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,True,7.0,16.0,68.0,2016.0,02/10/2018 03:50:01 PM,"(41.783036069, -87.646098128)",22.0,2.0
21772,11670509,04/29/2019 06:57:00 AM,004XX N LARAMIE AVE,OTHER OFFENSE,TELEPHONE THREAT,ATHLETIC CLUB,False,15.0,28.0,25.0,2019.0,05/06/2019 04:29:01 PM,"(41.88832617, -87.755357043)",673.0,45.0
584761,10875665,03/11/2017 08:30:00 PM,006XX E 89TH ST,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,6.0,6.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.732935535, -87.608925727)",430.0,32.0
587400,10922832,03/07/2017 09:00:00 PM,057XX S CICERO AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,AIRPORT/AIRCRAFT,True,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.788987036, -87.74147999)",86.0,6.0
568026,10902336,04/05/2017 08:15:00 PM,041XX W 24TH PL,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,10.0,22.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.846957764, -87.72738092)",194.0,28.0
255608,11339757,06/07/2018 12:01:00 AM,050XX S PAULINA ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,9.0,16.0,61.0,2018.0,06/14/2018 04:02:30 PM,"(41.802420002, -87.667240429)",740.0,4.0
210203,11401512,08/02/2018 09:50:00 AM,091XX S SOUTH CHICAGO AVE,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,4.0,7.0,48.0,2018.0,08/09/2018 04:00:26 PM,"(41.729154867, -87.554536327)",493.0,37.0
686111,10719785,10/17/2016 10:50:00 PM,066XX S KIMBARK AVE,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,3.0,5.0,42.0,2016.0,02/10/2018 03:50:01 PM,"(41.774612074, -87.594522247)",27.0,33.0
497935,11008453,07/06/2017 06:50:00 PM,040XX W ROOSEVELT RD,ASSAULT,SIMPLE,OTHER,False,11.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.866150542, -87.726751819)",98.0,14.0
339165,11227548,02/10/2018 03:30:00 PM,012XX S WABASH AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1.0,2.0,33.0,2018.0,05/04/2018 03:51:04 PM,"(41.866810739, -87.625817031)",374.0,9.0
246079,11356842,06/19/2018 05:30:00 AM,039XX N LINCOLN AVE,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,19.0,47.0,5.0,2018.0,06/30/2018 03:47:09 PM,"(41.952777639, -87.677794168)",644.0,18.0
572265,10918916,03/31/2017 12:00:00 AM,019XX W DIVISION ST,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SMALL RETAIL STORE,False,12.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.90321817, -87.675605077)",481.0,41.0
490394,11019452,07/16/2017 08:50:00 AM,045XX N BROADWAY,ASSAULT,SIMPLE,SIDEWALK,True,19.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.964618881, -87.656975296)",241.0,39.0
613035,10832489,01/29/2017 02:40:00 PM,048XX W MADISON ST,ASSAULT,SIMPLE,GAS STATION,True,15.0,28.0,25.0,2017.0,02/14/2017 03:49:42 PM,"(41.880487595, -87.745964635)",69.0,23.0
209173,11401685,08/03/2018 02:00:00 PM,003XX W 106TH ST,THEFT,FROM BUILDING,RESIDENCE,False,5.0,34.0,49.0,2018.0,08/10/2018 04:09:29 PM,"(41.701595398, -87.6314761)",524.0,22.0
59752,11611695,03/02/2019 09:43:00 PM,075XX S CLAREMONT AVE,BATTERY,SIMPLE,RESIDENCE,False,8.0,18.0,70.0,2019.0,03/09/2019 04:05:42 PM,"(41.756368897, -87.681750217)",498.0,30.0
233018,11373309,07/05/2018 12:00:00 AM,026XX N LAKEVIEW AVE,THEFT,$500 AND UNDER,OTHER,False,19.0,43.0,7.0,2018.0,07/12/2018 03:56:08 PM,"(41.930334169, -87.639289833)",101.0,34.0
458883,11065924,08/24/2017 01:59:00 PM,004XX S PULASKI RD,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,11.0,24.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.874947338, -87.72547164)",736.0,23.0
50135,11626548,03/18/2019 05:50:00 AM,034XX N PAULINA ST,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,True,19.0,47.0,6.0,2019.0,03/25/2019 04:13:00 PM,"(41.94382121, -87.671218121)",239.0,18.0
89656,11565121,01/13/2019 02:15:00 AM,064XX S LOWE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,7.0,20.0,68.0,2019.0,01/23/2019 11:26:56 AM,"(41.777309867, -87.640802922)",435.0,4.0
542063,10941926,05/11/2017 07:05:00 PM,061XX S GREEN ST,ROBBERY,ARMED: HANDGUN,STREET,False,7.0,16.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.782824728, -87.646093052)",22.0,2.0
55719,11618111,03/09/2019 06:50:00 PM,037XX W CHICAGO AVE,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,11.0,27.0,23.0,2019.0,03/16/2019 04:09:04 PM,"(41.895422643, -87.720399814)",456.0,46.0
344984,11219746,01/31/2018 04:40:00 PM,010XX W SCHOOL ST,THEFT,$500 AND UNDER,STREET,False,19.0,44.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.941711649, -87.65628751)",710.0,25.0
166777,11458289,09/26/2018 06:15:00 AM,062XX S TROY ST,THEFT,$500 AND UNDER,STREET,False,8.0,15.0,66.0,2018.0,10/03/2018 04:08:17 PM,"(41.780019526, -87.701947232)",182.0,2.0
377834,11175968,12/12/2017 01:30:00 PM,107XX S CHURCH ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,22.0,19.0,75.0,2017.0,02/10/2018 03:50:01 PM,"(41.69883895, -87.660653661)",380.0,42.0
296711,11285643,04/14/2018 10:00:00 PM,009XX W WAVELAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,19.0,44.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.949071844, -87.652610782)",727.0,39.0
690814,10713577,10/11/2016 10:00:00 PM,023XX W SUNNYSIDE AVE,BURGLARY,UNLAWFUL ENTRY,PARK PROPERTY,False,19.0,47.0,4.0,2016.0,02/10/2018 03:50:01 PM,"(41.963162286, -87.687089454)",667.0,18.0
585510,10874680,03/10/2017 05:45:00 PM,008XX N SPRINGFIELD AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,11.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.896164467, -87.723658031)",456.0,45.0
693244,10709175,10/08/2016 01:20:00 PM,001XX N STATE ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.883475491, -87.627876969)",580.0,36.0
201255,11412087,08/13/2018 12:08:00 AM,0000X E 8TH ST,BATTERY,AGGRAVATED: HANDGUN,STREET,False,1.0,4.0,32.0,2018.0,12/06/2018 04:15:05 PM,"(41.871860932, -87.625052718)",368.0,10.0
425008,11113154,10/08/2017 08:00:00 AM,022XX W 110TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,22.0,19.0,75.0,2017.0,02/10/2018 03:50:01 PM,"(41.694041397, -87.677187667)",380.0,42.0
527794,10966359,05/30/2017 10:30:00 AM,110XX S DOTY AVE E,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,5.0,10.0,51.0,2017.0,02/10/2018 03:50:01 PM,"(41.69452013, -87.596343951)",174.0,47.0
125356,11514631,11/22/2018 11:15:00 PM,119XX S NORMAL AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,False,5.0,34.0,53.0,2018.0,11/29/2018 04:14:30 PM,"(41.677011833, -87.634657038)",60.0,22.0
90751,11563729,01/11/2019 02:30:00 PM,038XX N WILTON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,19.0,46.0,6.0,2019.0,01/18/2019 09:37:14 AM,"(41.951847309, -87.653253997)",83.0,39.0
509392,10991510,06/22/2017 01:00:00 PM,047XX S LANGLEY AVE,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,2.0,4.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.808914329, -87.608972694)",165.0,10.0
243814,11355625,06/22/2018 12:31:00 AM,048XX W MAYPOLE AVE,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,True,15.0,28.0,25.0,2018.0,06/29/2018 03:54:08 PM,"(41.884430737, -87.746971466)",696.0,23.0
357978,11201994,01/12/2018 02:20:00 AM,015XX W 91ST ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,22.0,21.0,73.0,2018.0,05/04/2018 03:51:04 PM,"(41.72852756, -87.662150113)",195.0,13.0
337683,11229603,02/13/2018 08:40:00 AM,015XX N KARLOV AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,25.0,30.0,23.0,2018.0,05/04/2018 03:51:04 PM,"(41.909057413, -87.728946806)",286.0,49.0
375720,11178442,12/15/2017 12:52:00 PM,046XX N MARINE DR,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING/GROUNDS,True,19.0,46.0,3.0,2017.0,05/04/2018 03:51:04 PM,"(41.966409353, -87.648852157)",636.0,39.0
234749,11367379,07/02/2018 09:40:00 PM,014XX N LEAMINGTON AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,25.0,37.0,25.0,2018.0,07/09/2018 04:19:49 PM,"(41.906840811, -87.754661071)",600.0,45.0
438867,11093836,09/20/2017 09:00:00 AM,012XX N STATE PKWY,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.904624897, -87.628702157)",17.0,34.0
150238,11480880,10/19/2018 06:30:00 AM,133XX S HOUSTON AVE,THEFT,$500 AND UNDER,STREET,False,4.0,10.0,55.0,2018.0,10/26/2018 04:09:33 PM,"(41.653169256, -87.548382844)",787.0,47.0
219929,11388269,07/21/2018 09:30:00 AM,017XX E 92ND ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,4.0,8.0,48.0,2018.0,07/28/2018 03:48:35 PM,"(41.727852278, -87.581881003)",492.0,35.0
435291,11098266,09/24/2017 04:05:00 PM,022XX S MARSHALL BLVD,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,10.0,12.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.850858131, -87.699059846)",203.0,1.0
546995,10934612,05/04/2017 06:52:00 PM,025XX W LITHUANIAN PLAZA CT,GAMBLING,GAME/DICE,SIDEWALK,True,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.768286371, -87.686424382)",383.0,31.0
710734,10682867,09/15/2016 08:42:00 PM,079XX S INGLESIDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,6.0,8.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.750721186, -87.601531985)",247.0,35.0
493708,11014917,07/12/2017 06:40:00 AM,070XX S STATE ST,THEFT,PURSE-SNATCHING,CTA BUS STOP,False,3.0,6.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.765659485, -87.624909756)",514.0,32.0
578505,10885870,03/21/2017 11:40:00 PM,026XX N DRAKE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,14.0,35.0,22.0,2017.0,02/10/2018 03:50:01 PM,"(41.929248638, -87.715897729)",72.0,12.0
501204,11004343,07/02/2017 07:00:00 PM,052XX S DAMEN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,9.0,16.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.798564615, -87.674435515)",686.0,2.0
704589,10692283,09/23/2016 05:00:00 PM,011XX W 90TH ST,ASSAULT,SIMPLE,STREET,False,22.0,21.0,73.0,2016.0,02/10/2018 03:50:01 PM,"(41.730491134, -87.651201287)",151.0,13.0
683714,10725609,10/21/2016 09:00:00 AM,067XX W 63RD ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,8.0,23.0,64.0,2016.0,02/10/2018 03:50:01 PM,"(41.777539754, -87.790203276)",336.0,6.0
576144,10889640,03/25/2017 11:50:00 AM,070XX N WESTERN AVE,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,BARBERSHOP,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(42.00905433, -87.690172193)",42.0,27.0
105756,11542097,12/20/2018 03:30:00 PM,033XX W OGDEN AVE,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,False,10.0,24.0,29.0,2018.0,12/27/2018 04:09:37 PM,"(41.856790413, -87.708424071)",202.0,14.0
137077,11498541,11/05/2018 12:29:00 PM,039XX W CERMAK RD,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,10.0,24.0,29.0,2018.0,11/12/2018 04:33:10 PM,"(41.851560735, -87.723909267)",125.0,14.0
161040,11466130,10/03/2018 08:05:00 PM,114XX S HARVARD AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,5.0,34.0,49.0,2018.0,10/10/2018 04:06:57 PM,"(41.686174013, -87.631314239)",660.0,22.0
677669,10734200,10/29/2016 04:00:00 AM,031XX N RACINE AVE,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,True,19.0,32.0,6.0,2016.0,02/10/2018 03:50:01 PM,"(41.939290467, -87.658952119)",679.0,40.0
351497,11210410,01/22/2018 05:40:00 AM,067XX S LAFLIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,7.0,17.0,67.0,2018.0,05/04/2018 03:51:04 PM,"(41.771362784, -87.661568119)",284.0,2.0
80939,11579004,01/27/2019 07:45:00 PM,052XX S UNIVERSITY AVE,ROBBERY,ARMED: HANDGUN,STREET,False,2.0,5.0,41.0,2019.0,02/03/2019 04:01:10 PM,"(41.800538968, -87.598200112)",441.0,33.0
530721,10959021,05/26/2017 02:45:00 PM,031XX N MONTICELLO AVE,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,25.0,35.0,21.0,2017.0,02/10/2018 03:50:01 PM,"(41.938090979, -87.718539602)",215.0,21.0
458988,11075100,08/24/2017 11:30:00 AM,020XX N BINGHAM ST,THEFT,FROM BUILDING,APARTMENT,False,14.0,1.0,22.0,2017.0,02/10/2018 03:50:01 PM,"(41.918189266, -87.691353628)",294.0,41.0
147151,11485203,10/23/2018 11:50:00 AM,060XX S PEORIA ST,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,7.0,16.0,68.0,2018.0,10/30/2018 04:19:01 PM,"(41.784797052, -87.647333315)",22.0,2.0
442115,11089524,09/16/2017 01:20:00 AM,069XX S ROCKWELL ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,8.0,18.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.767412753, -87.688211002)",383.0,31.0
583180,10878107,03/14/2017 07:35:00 PM,063XX S ASHLAND AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,7.0,16.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.778883826, -87.664206366)",280.0,2.0
131622,11525406,11/13/2018 01:00:00 PM,049XX N AVERS AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,17.0,39.0,14.0,2018.0,12/06/2018 04:15:05 PM,"(41.970781481, -87.724473077)",127.0,38.0
541241,10943127,05/12/2017 06:51:00 PM,081XX S SANGAMON ST,BATTERY,SIMPLE,SIDEWALK,False,6.0,21.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.746397435, -87.64755903)",487.0,13.0
238947,11362091,06/27/2018 11:45:00 PM,007XX N WELLS ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,18.0,42.0,8.0,2018.0,07/04/2018 03:53:35 PM,"(41.896011332, -87.634185138)",670.0,11.0
332281,11237595,02/21/2018 05:55:00 PM,009XX E 43RD ST,ROBBERY,ARMED: HANDGUN,STREET,False,2.0,4.0,36.0,2018.0,05/04/2018 03:51:04 PM,"(41.816858964, -87.602899901)",220.0,10.0
412153,11130759,10/25/2017 08:00:00 PM,023XX W WINONA ST,THEFT,OVER $500,STREET,False,20.0,47.0,4.0,2017.0,02/10/2018 03:50:01 PM,"(41.974928598, -87.688404754)",54.0,24.0
44472,11636771,03/26/2019 05:54:00 PM,030XX E 91ST ST,BATTERY,SIMPLE,STREET,False,4.0,10.0,46.0,2019.0,04/03/2019 04:04:24 PM,"(41.730094592, -87.549461987)",175.0,47.0
484004,11029274,07/24/2017 12:19:00 PM,034XX W CHICAGO AVE,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,False,11.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.895505083, -87.71174182)",150.0,46.0
20493,11672183,04/30/2019 11:52:00 PM,083XX S PEORIA ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,6.0,21.0,71.0,2019.0,05/07/2019 04:18:44 PM,"(41.742679596, -87.646297784)",530.0,13.0
129445,11511963,11/16/2018 06:00:00 PM,005XX N MILWAUKEE AVE,THEFT,OVER $500,CTA PLATFORM,False,12.0,27.0,24.0,2018.0,11/23/2018 04:11:10 PM,"(41.891412551, -87.647934597)",522.0,46.0
315313,11260004,03/18/2018 07:40:00 PM,009XX N HARDING AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,False,11.0,27.0,23.0,2018.0,05/04/2018 03:51:04 PM,"(41.897831506, -87.72493511)",456.0,45.0
125668,11515694,11/22/2018 11:00:00 AM,035XX S RHODES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2.0,4.0,35.0,2018.0,11/29/2018 04:14:30 PM,"(41.829651528, -87.614451899)",561.0,10.0
333156,11235642,02/20/2018 10:58:00 AM,001XX W 104TH ST,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,True,5.0,34.0,49.0,2018.0,05/04/2018 03:51:04 PM,"(41.705300755, -87.62663476)",524.0,22.0
607236,10840816,02/06/2017 05:00:00 PM,021XX S KEDZIE AVE,THEFT,PURSE-SNATCHING,SIDEWALK,False,10.0,24.0,30.0,2017.0,02/14/2017 03:49:42 PM,"(41.852429062, -87.705273181)",201.0,14.0
513218,10985594,06/17/2017 03:20:00 PM,053XX S ROCKWELL ST,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,False,9.0,14.0,63.0,2017.0,02/10/2018 03:50:01 PM,"(41.796970514, -87.689007523)",778.0,8.0
36192,11647944,04/08/2019 12:00:00 AM,045XX W MADISON ST,THEFT,$500 AND UNDER,GAS STATION,False,11.0,28.0,26.0,2019.0,04/15/2019 04:11:49 PM,"(41.880575249, -87.738469028)",716.0,23.0
